mcc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.5012075010093735,1.0312453243467543,0.6020066889632107,0.6020066889632107,0.6184271377874032,0.6020066889632107,0.5912578876975162,0.6020066889632107,0.5901053059451169,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,123,8,1
0.5578823451155195,1.031168242295583,0.6465997770345596,0.6465997770345596,0.6517691389079208,0.6465997770345596,0.6449104611024115,0.6465997770345596,0.6418997726948896,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,123,8,2
0.5385456631888684,1.2892901632520888,0.6343366778149386,0.6343366778149386,0.656530315516077,0.6343366778149386,0.6162613077473759,0.6343366778149386,0.6262749411389805,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,123,8,3
0.5366106126401862,1.7410213285022311,0.6321070234113713,0.6321070234113713,0.6373022137048603,0.6321070234113713,0.6272972574520562,0.6321070234113713,0.6304347866085503,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,123,8,4
0.5379301330583626,1.968746582667033,0.633221850613155,0.633221850613155,0.6351427977909445,0.633221850613155,0.6300990818328279,0.633221850613155,0.6317026891214862,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,123,8,5
0.5207955515200152,0.9915795723597208,0.6164994425863991,0.6164994425863991,0.6315037816863189,0.6164994425863991,0.6113260894685043,0.6164994425863991,0.6120725672800502,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,124,8,1
0.5631652828445356,1.0077795187632244,0.6521739130434783,0.6521739130434783,0.6520682684680009,0.6521739130434783,0.6542605055298554,0.6521739130434783,0.6512825032116878,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,124,8,2
0.5416284999282842,1.2535050908724468,0.6343366778149386,0.6343366778149386,0.6290558705044385,0.6343366778149386,0.6375456526849715,0.6343366778149386,0.6314993324559509,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,124,8,3
0.526975823564323,1.7212811443540785,0.6243032329988851,0.6243032329988851,0.6323556171782254,0.6243032329988851,0.6187788363330158,0.6243032329988851,0.6233342813994258,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,124,8,4
0.5591295778477114,1.874198489718967,0.6499442586399108,0.6499442586399108,0.6512164917848332,0.6499442586399108,0.6476636078803262,0.6499442586399108,0.6485855777708038,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,124,8,5
0.542680577455625,0.9861181179682413,0.6376811594202898,0.6376811594202898,0.6418885389922204,0.6376811594202898,0.6294926903905231,0.6376811594202898,0.6335731327131813,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,125,8,1
0.5662593383656436,1.056237108177609,0.6555183946488294,0.6555183946488294,0.6536668137116475,0.6555183946488294,0.6522299389172453,0.6555183946488294,0.6526094398894452,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,125,8,2
0.5639618460647924,1.2131470441818237,0.653288740245262,0.653288740245262,0.6637142086610599,0.653288740245262,0.6440794354726244,0.653288740245262,0.6479133171061475,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,125,8,3
0.5462356601464843,1.7798173957400851,0.6387959866220736,0.6387959866220736,0.6346609324641982,0.6387959866220736,0.6388915053930534,0.6387959866220736,0.6355784513350569,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,125,8,4
0.5364704587544065,1.938479569223192,0.6309921962095875,0.6309921962095875,0.6316692499494574,0.6309921962095875,0.6306332471347952,0.6309921962095875,0.6291889472263201,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,125,8,5
0.5443080997049653,0.9969355132844713,0.633221850613155,0.633221850613155,0.6509350113318139,0.633221850613155,0.6291702095726863,0.633221850613155,0.6281315900327853,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,126,8,1
0.5467618118003528,0.9809150497118632,0.6399108138238573,0.6399108138238573,0.646473794872016,0.6399108138238573,0.633516130017678,0.6399108138238573,0.6357175760838362,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,126,8,2
0.5462508251522092,1.2892698182000055,0.6387959866220736,0.6387959866220736,0.6491500050300857,0.6387959866220736,0.6303424565653668,0.6387959866220736,0.6325742206775079,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,126,8,3
0.5543981312881419,1.703557186656528,0.6454849498327759,0.6454849498327759,0.6473255570191603,0.6454849498327759,0.6445853372169161,0.6454849498327759,0.6440211225628061,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,126,8,4
0.5489804186656819,1.94504976272583,0.6421404682274248,0.6421404682274248,0.644128928319714,0.6421404682274248,0.639006618294544,0.6421404682274248,0.6404715907896666,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,126,8,5
0.4909058708156581,1.0611002643903096,0.5930880713489409,0.5930880713489409,0.6086339203352147,0.5930880713489409,0.592730448272244,0.5930880713489409,0.5875211815187524,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,127,8,1
0.5013584422053683,1.117133034600152,0.5975473801560758,0.5975473801560758,0.6013280054478536,0.5975473801560758,0.6036015183693203,0.5975473801560758,0.5905197418183433,Arabic_MultiClass,ConfliBERT-v2-Arabic-multilingual-uncased,127,8,2
